locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
25740000-SW-Left,25740000,6003121.25206,2102110.156,ELIZABETH ST: NOE ST intersection,SW,Left,37.75222571002438,-122.4319467980262,11/10/2020 06:44:16 AM,31121.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75222571002438, -122.43194679802619)",2.0,4.0,5.0,28862.0,22.0
20535000-NE-Left,20535000,6013301.99023,2093785.99975,DIANA ST: SHOUP AVE \ WILLIAMS AVE intersection,NE,Left,37.7298008482372,-122.39640930775997,11/10/2020 06:44:16 AM,2571.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7298008482372, -122.39640930775995)",10.0,3.0,8.0,58.0,1.0
27151000-NE-Right,27151000,5993947.68806,2107030.0192,07TH AVE: HUGO ST intersection,NE,Right,37.76506675651891,-122.46423737544544,11/10/2020 06:44:16 AM,39801.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76506675651891, -122.46423737544545)",11.0,5.0,11.0,56.0,12.0
20497000-W-Left,20497000,6015217.12813,2094617.26089,LANE ST: QUESADA AVE intersection,W,Left,37.73228994843271,-122.3896005992422,11/10/2020 06:44:16 AM,2362.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73228994843271, -122.38960059924219)",10.0,3.0,8.0,58.0,1.0
26266000-NW-Right,26266000,5998234.90914,2105676.82472,17TH ST: COLE ST intersection,NW,Right,37.76164811163631,-122.44912021413488,11/10/2020 06:44:16 AM,34175.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.761648111636305, -122.44912021413488)",15.0,5.0,11.0,29492.0,9.0
26219000-NE-Right,26219000,5997826.43227,2101028.06696,CITYVIEW WAY: SKYVIEW WAY intersection,NE,Right,37.7488366034094,-122.45037621277092,11/10/2020 06:44:16 AM,33990.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.7488366034094, -122.45037621277093)",1.0,5.0,4.0,63.0,38.0
25403000-NE-Right,25403000,6010333.03881,2121345.51812,FRANCISCO ST: GRANT AVE intersection,NE,Right,37.80529996319955,-122.40852125622196,11/10/2020 06:44:16 AM,29218.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.80529996319955, -122.40852125622195)",3.0,1.0,10.0,308.0,23.0
33427000-N-Left,33427000,6000849.14472,2091137.99586,ONONDAGA AVE: ROSELLA CT intersection,N,Left,37.721833864140095,-122.43916814779486,11/10/2020 06:44:16 AM,47924.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.721833864140095, -122.43916814779486)",9.0,7.0,6.0,28861.0,25.0
22176000-S-Left,22176000,5998080.4124,2089864.73266,MOUNT VERNON AVE: SAN JOSE AVE intersection,S,Left,37.718395591198295,-122.4486051900904,11/10/2020 06:44:16 AM,11564.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.718395591198295, -122.4486051900904)",9.0,8.0,6.0,28861.0,24.0
26089000-NE-Left,26089000,6000104.78461,2102248.83839,23RD ST: GRAND VIEW AVE intersection,NE,Left,37.752379962374775,-122.44252470037014,11/10/2020 06:44:16 AM,52852.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.752379962374775, -122.44252470037014)",2.0,4.0,5.0,28862.0,22.0
27364000-NW-Right,27364000,5990201.24115,2105197.0058,19TH AVE: KIRKHAM ST intersection,NW,Right,37.75983392261373,-122.47681389245508,11/10/2020 06:44:16 AM,41270.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75983392261373, -122.47681389245507)",1.0,8.0,4.0,56.0,12.0
22811000-NW-Right,22811000,5994671.64002,2096243.62541,MIRALOMA DR: RAVENWOOD DR \ YERBA BUENA AVE intersection,NW,Right,37.73517950981723,-122.46047706668374,11/10/2020 06:44:16 AM,50238.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73517950981723, -122.46047706668374)",9.0,7.0,4.0,59.0,40.0
23470000-SW-Right,23470000,5983557.91225,2100143.09399,41ST AVE: RIVERA ST intersection,SW,Right,37.74573898872286,-122.49952544486436,11/10/2020 06:44:16 AM,18864.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.74573898872286, -122.49952544486437)",1.0,8.0,3.0,29491.0,35.0
25897000-SW-Left,25897000,6004236.8453,2109058.56534,WALLER ST: WEBSTER ST intersection,SW,Left,37.77138331650129,-122.42861404341969,11/10/2020 06:44:16 AM,32074.0,0,,,,,,,,,,,,,,,,,,,,,Y40,0,"(37.77138331650129, -122.42861404341967)",7.0,9.0,11.0,28852.0,10.0
23315000-NW-Right,23315000,5984969.34971,2094501.39202,COUNTRY CLUB DR: LAKESHORE DR intersection,NW,Right,37.73019304787562,-122.49420432900072,11/10/2020 06:44:16 AM,17793.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73019304787562, -122.49420432900072)",1.0,8.0,4.0,64.0,35.0
20303000-NE-Left,20303000,6011830.85504,2088901.68045,BRUSSELS ST: WILDE AVE intersection,NE,Left,37.71631729493669,-122.4011045250989,11/10/2020 06:44:16 AM,1283.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71631729493669, -122.4011045250989)",10.0,7.0,8.0,309.0,39.0
22265000-NW-Left,22265000,6000448.86075,2095710.81808,MARTHA AVE: STILLINGS AVE intersection,NW,Left,37.73438909240773,-122.44075194210129,11/10/2020 06:44:16 AM,12059.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73438909240773, -122.44075194210127)",9.0,7.0,5.0,63.0,40.0
22691000-SE-Left,22691000,5993521.89232,2089815.17206,HEAD ST: SHIELDS ST intersection,SE,Left,37.71792408848547,-122.46443986055554,11/10/2020 06:44:16 AM,14161.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71792408848547, -122.46443986055554)",9.0,8.0,6.0,64.0,24.0
23458000-SW-Left,23458000,5983283.60801,2098778.51503,42ND AVE: TARAVAL ST intersection,SW,Left,37.7419587367044,-122.50033241826658,11/10/2020 06:44:16 AM,18771.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.741958736704404, -122.50033241826658)",1.0,8.0,3.0,29491.0,35.0
26167000-SE-Right,26167000,6000285.49264,2106830.89755,LEVANT ST: STATES ST intersection,SE,Right,37.76500270482767,-122.4423173027578,11/10/2020 06:44:16 AM,33720.0,0,,,,,,,,,,,,,,,,,,,,,Y32,0,"(37.76500270482767, -122.44231730275779)",15.0,5.0,5.0,28862.0,3.0
23641000-N-Left,23641000,6013387.02254,2102865.58461,23RD ST: DAKOTA ST intersection,N,Left,37.75470656647274,-122.39667535790772,11/10/2020 06:44:16 AM,19797.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75470656647274, -122.39667535790771)",10.0,3.0,8.0,28856.0,29.0
26177000-NW-Left,26177000,6000329.74517,2106227.1271,LEVANT ST: LOWER TER intersection,NW,Left,37.76325179290651,-122.44198742211786,11/10/2020 06:44:16 AM,33758.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76325179290651, -122.44198742211786)",15.0,5.0,5.0,28862.0,3.0
21465000-E-Right,21465000,5999675.40002,2086793.27522,GUTTENBERG ST: PRETOR WAY intersection,E,Right,37.70993459633658,-122.443000412216,11/10/2020 06:44:16 AM,7546.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.70993459633658, -122.443000412216)",9.0,7.0,6.0,28861.0,5.0
21666000-SE-Right,21666000,6005432.6582,2093758.67468,GLADSTONE DR: MAYNARD ST intersection,SE,Right,37.72950939410857,-122.42379763895508,11/10/2020 06:44:16 AM,8664.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.72950939410857, -122.42379763895508)",9.0,7.0,6.0,28861.0,5.0
27800000-NE-Left,27800000,5982771.43475,2105595.80268,43RD AVE: JUDAH ST intersection,NE,Left,37.76056651951807,-122.50271298812828,11/10/2020 06:44:16 AM,52730.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.760566519518065, -122.50271298812827)",1.0,8.0,3.0,56.0,35.0
25743000-NE-Right,25743000,6002596.74261,2101253.36769,25TH ST: CASTRO ST intersection,NE,Right,37.74969579498459,-122.43392908772972,11/10/2020 06:44:16 AM,31143.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74969579498459, -122.43392908772971)",2.0,4.0,5.0,28862.0,22.0
33479000-N-Left,33479000,5990994.75641,2088897.218333,CHUMASERO DR: FONT BLVD intersection,N,Left,37.715011375897454,-122.47299095833048,11/10/2020 06:44:16 AM,52452.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.715011375897454, -122.47299095833047)",1.0,8.0,4.0,64.0,14.0
22354000-SW-Left,22354000,5998118.43463,2096271.53186,FOERSTER ST: LOS PALMOS DR intersection,SW,Left,37.73590766014176,-122.448875770111,11/10/2020 06:44:16 AM,12467.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73590766014176, -122.448875770111)",9.0,7.0,4.0,59.0,40.0
22546000-NW-Left,22546000,5991722.82833,2088580.67388,CHESTER AVE: RANDOLPH ST intersection,NW,Left,37.71427722093423,-122.47046372082502,11/10/2020 06:44:16 AM,13342.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71427722093423, -122.47046372082502)",9.0,8.0,6.0,64.0,24.0
22455000-E-Right,22455000,5995972.94549,2086628.03605,CAYUGA AVE: REGENT ST intersection,E,Right,37.7092136744333,-122.45580719632366,11/10/2020 06:44:16 AM,12921.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.7092136744333, -122.45580719632366)",9.0,7.0,6.0,28861.0,25.0
23799000-E-Right-I,23799000,6014976.8999,2111347.99775,03RD ST: KING ST intersection,E,Right,37.778125684138665,-122.39184052549729,11/10/2020 06:44:16 AM,49985.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.778125684138665, -122.39184052549727)",6.0,2.0,9.0,28856.0,20.0
23066000-NE-Left,23066000,5991083.41721,2093820.17685,BROADMOOR DR: STONECREST DR intersection,NE,Left,37.72861750931043,-122.47316908465136,11/10/2020 06:44:16 AM,16196.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.72861750931043, -122.47316908465137)",9.0,8.0,4.0,64.0,40.0
23556000-NW-Left,23556000,6015567.5231,2103037.19615,23RD ST: TENNESSEE ST intersection,NW,Left,37.75532960808075,-122.38900145957363,11/10/2020 06:44:16 AM,19416.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.75532960808075, -122.38900145957365)",10.0,3.0,8.0,28856.0,29.0
27711000-NW-Right,27711000,5986771.39335,2105763.26648,30TH AVE: JUDAH ST intersection,NW,Right,37.76118136452412,-122.48877915769488,11/10/2020 06:44:16 AM,43637.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.76118136452412, -122.48877915769489)",1.0,8.0,3.0,56.0,35.0
20764000-W-Right,20764000,6011218.54787,2095209.79218,ELMIRA ST: SILVER AVE intersection,W,Right,37.73366530539332,-122.40350927438858,11/10/2020 06:44:16 AM,3796.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73366530539332, -122.40350927438858)",10.0,3.0,8.0,58.0,1.0
27324000-SW-Right,27324000,5991208.7352,2103509.52263,16TH AVE: NORIEGA ST intersection,SW,Right,37.7555485747473,-122.47334352648484,11/10/2020 06:44:16 AM,40981.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.7555485747473, -122.47334352648483)",1.0,8.0,4.0,56.0,12.0
26155000-NE-Right,26155000,6000268.2325,2104653.37631,19TH ST: YUKON ST intersection,NE,Right,37.75893942363325,-122.44217528216912,11/10/2020 06:44:16 AM,33637.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.75893942363325, -122.44217528216913)",2.0,4.0,5.0,28862.0,3.0
23074000-NE-Right,23074000,5991239.62457,2094357.36967,ELMHURST DR: ROSSMOOR DR intersection,NE,Right,37.73011805310453,-122.47266682172793,11/10/2020 06:44:16 AM,16255.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73011805310453, -122.47266682172793)",9.0,8.0,4.0,64.0,40.0
23621000-SE-Right,23621000,6014514.86477,2102924.32465,23RD ST: PENNSYLVANIA AVE intersection,SE,Right,37.75509562545352,-122.39288410076853,11/10/2020 06:44:16 AM,19727.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.755095625453514, -122.39288410076851)",10.0,3.0,8.0,28856.0,29.0
25753000-NE-Right,25753000,6002492.78481,2103001.94982,22ND ST: CASTRO ST intersection,NE,Right,37.754493996127685,-122.43439413517471,11/10/2020 06:44:16 AM,31222.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.754493996127685, -122.43439413517473)",2.0,4.0,5.0,28862.0,22.0
22024000-NE-Right,22024000,6002629.17332,2100669.7911,26TH ST: CASTRO ST intersection,NE,Right,37.74809649421727,-122.4337690848139,11/10/2020 06:44:16 AM,10762.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.748096494217265, -122.4337690848139)",2.0,4.0,5.0,63.0,22.0
23429000-SE-Left,23429000,5984026.96872,2096757.60503,40TH AVE: WAWONA ST intersection,SE,Left,37.73646438993657,-122.49779796664932,11/10/2020 06:44:16 AM,18558.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73646438993657, -122.49779796664932)",1.0,8.0,3.0,29491.0,35.0
27006000-SE-Left,27006000,5999816.92729999,2120159.32757999,BAY ST: BRODERICK ST intersection,SE,Left,37.80162596866564,-122.44489254852118,11/10/2020 06:44:16 AM,51900.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.80162596866564, -122.44489254852118)",13.0,9.0,1.0,57.0,17.0
21813000-NE-Left,21813000,6001356.00788,2093798.57781,CAPISTRANO AVE: SAN GABRIEL AVE intersection,NE,Left,37.72927048146365,-122.4377034533412,11/10/2020 06:44:16 AM,9548.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.72927048146365, -122.43770345334121)",9.0,7.0,6.0,28861.0,25.0
24965000-NE-Right,24965000,6008816.3368,2114956.92591,JONES ST: POST ST intersection,NE,Right,37.78766358536252,-122.41335396424776,11/10/2020 06:44:16 AM,27108.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.787663585362516, -122.41335396424776)",5.0,1.0,10.0,28852.0,36.0
22426000-SE-Right,22426000,5996692.53493,2098246.18703,CHAVES AVE: ROCKDALE DR intersection,SE,Right,37.74119071700429,-122.4542755361263,11/10/2020 06:44:16 AM,12811.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.741190717004294, -122.4542755361263)",9.0,7.0,4.0,59.0,40.0
21503000-W-Left,21503000,5998535.32521,2087641.08881,ELLINGTON AVE: NAGLEE AVE intersection,W,Left,37.71216076758349,-122.44679998041278,11/10/2020 06:44:16 AM,7784.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71216076758349, -122.44679998041278)",9.0,7.0,6.0,28861.0,25.0
24011000-SE-Left,24011000,6009848.05455,2105460.94097,18TH ST: YORK ST intersection,SE,Left,37.7618173026851,-122.40915675473332,11/10/2020 06:44:16 AM,22089.0,0,,,,,,,,,,,,,,,,,,,,,Y40,0,"(37.7618173026851, -122.40915675473332)",8.0,4.0,8.0,28859.0,19.0
21956000-E-Right,21956000,6002487.04794,2097047.77899,FARNUM ST: MOFFITT ST intersection,E,Right,37.738135981367336,-122.43394990194923,11/10/2020 06:44:16 AM,10400.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.738135981367336, -122.43394990194923)",2.0,7.0,5.0,63.0,7.0
22017000-SW-Left,22017000,6002559.92378,2100039.64801,27TH ST: CASTRO ST \ NEWBURG ST intersection,SW,Left,37.74649422347952,-122.43369765756852,11/10/2020 06:44:16 AM,10718.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.746494223479516, -122.43369765756852)",2.0,7.0,5.0,63.0,22.0
27992000-NW-Right,27992000,5981614.80491,2111332.03192,46TH AVE: SUTRO HEIGHTS AVE intersection,NW,Right,37.77619773362984,-122.50702474731794,11/10/2020 06:44:16 AM,45621.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.776197733629836, -122.50702474731794)",11.0,6.0,2.0,55.0,26.0
22094000-N-Left,22094000,5998768.83622,2089890.70046,DELANO AVE: SHAWNEE AVE intersection,N,Left,37.718264400058935,-122.44626303647728,11/10/2020 06:44:16 AM,11143.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.718264400058935, -122.44626303647729)",9.0,7.0,6.0,28861.0,25.0
22040000-SW-Left,22040000,6001961.01783,2099998.31968,27TH ST: DIAMOND ST intersection,SW,Left,37.74637265896207,-122.43584085878204,11/10/2020 06:44:16 AM,10860.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.746372658962066, -122.43584085878203)",2.0,7.0,5.0,63.0,22.0
21811000-S-Right,21811000,6001407.515,2094126.30813,COTTER ST: SAN JOSE AVE intersection,S,Right,37.73025232528893,-122.43748575361168,11/10/2020 06:44:16 AM,9536.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73025232528893, -122.43748575361167)",9.0,7.0,6.0,28861.0,25.0
20682000-N-Left,20682000,6012870.14857,2095907.33869,QUINT ST: REVERE AVE intersection,N,Left,37.735514762669965,-122.39801424835562,11/10/2020 06:44:16 AM,3416.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.735514762669965, -122.39801424835562)",10.0,3.0,8.0,58.0,1.0
22517000-NW-Left,22517000,5992938.72354,2087239.01547,OCEANVIEW TER: PALMETTO AVE \ RAMSELL ST \ WORCESTER AVE intersection,NW,Left,37.7106822398062,-122.46616069410402,11/10/2020 06:44:16 AM,13215.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7106822398062, -122.46616069410402)",9.0,8.0,4.0,64.0,24.0
25049000-SW-Right,25049000,6009833.44237,2117768.22475,JACKSON ST: POWELL ST intersection,SW,Right,37.79561641090567,-122.40989875176656,11/10/2020 06:44:16 AM,27458.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.79561641090567, -122.40989875176656)",3.0,1.0,10.0,308.0,4.0
23104000-SW-Right,23104000,5988134.67048,2090837.35736,ARBALLO DR: PINTO AVE intersection,SW,Right,37.72044998245098,-122.48301534079374,11/10/2020 06:44:16 AM,16438.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.72044998245098, -122.48301534079374)",1.0,8.0,4.0,64.0,14.0
22621000-NE-Left,22621000,5995638.56591,2092488.71298,GRANADA AVE: SOUTHWOOD DR intersection,NE,Left,37.72523880200292,-122.45736078481566,11/10/2020 06:44:16 AM,13753.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.72523880200292, -122.45736078481566)",9.0,7.0,4.0,28861.0,40.0
22024000-NW-Left,22024000,6002570.74758,2100666.48894,26TH ST: CASTRO ST intersection,NW,Left,37.74809649421727,-122.4337690848139,11/10/2020 06:44:16 AM,10763.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.748096494217265, -122.4337690848139)",2.0,4.0,5.0,63.0,22.0
20767000-SW-Right,20767000,6011444.72327,2095980.89792,CONKLING ST: WATERVILLE ST intersection,SW,Right,37.73589123520076,-122.40282498375872,11/10/2020 06:44:16 AM,3817.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.73589123520076, -122.40282498375873)",10.0,3.0,8.0,58.0,1.0
20083000-NE-Right,20083000,6018067.31501,2094221.35387,ESPANOLA ST: MATTHEW CT intersection,NE,Right,37.73128288964409,-122.3799343800255,11/10/2020 06:44:16 AM,217.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.73128288964409, -122.3799343800255)",10.0,3.0,8.0,58.0,1.0
13291102-NE-MB,13291102,5987660.262104,2090605.738264,VIDAL DR: ACEVEDO AVE to HIGUERA AVE (201 - 299) -- EAST --,NE,MB,37.71920829428141,-122.48473574003069,11/10/2020 06:44:16 AM,52437.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.71920829428141, -122.48473574003069)",1.0,8.0,4.0,64.0,14.0
27328000-N-Left,27328000,5991221.05899,2104110.28619,16TH AVE: LOMITA AVE intersection,N,Left,37.75684472611349,-122.47344260890472,11/10/2020 06:44:16 AM,40996.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75684472611349, -122.47344260890473)",1.0,8.0,4.0,56.0,12.0
23457000-NE-Right,23457000,5983047.72232,2098153.82993,43RD AVE: ULLOA ST intersection,NE,Right,37.7400488384577,-122.50127247036424,11/10/2020 06:44:16 AM,18762.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7400488384577, -122.50127247036424)",1.0,8.0,3.0,29491.0,35.0
26136000-NW-Right,26136000,6001112.69603,2104239.62583,DOUGLASS ST: SEWARD ST intersection,NW,Right,37.75785544462587,-122.43907398598203,11/10/2020 06:44:16 AM,33565.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75785544462587, -122.43907398598203)",2.0,4.0,5.0,28862.0,3.0
21447000-W-Right,21447000,6000588.7791,2086617.42748,BALTIMORE WAY: POPE ST intersection,W,Right,37.709540449754265,-122.43963075674348,11/10/2020 06:44:16 AM,7485.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.709540449754265, -122.43963075674347)",9.0,7.0,6.0,28861.0,5.0
22067000-N-Left,22067000,6000793.58316,2092028.44356,CAPISTRANO AVE: SANTA YNEZ AVE intersection,N,Left,37.72415909710327,-122.43933877863928,11/10/2020 06:44:16 AM,10992.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.72415909710327, -122.43933877863927)",9.0,7.0,6.0,28861.0,25.0
20806000-NE-Right,20806000,6011415.16231,2098667.51263,BARNEVELD AVE: NEWCOMB AVE intersection,NE,Right,37.743123749445424,-122.40327519262556,11/10/2020 06:44:16 AM,3960.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.743123749445424, -122.40327519262557)",10.0,3.0,8.0,58.0,1.0
26786000-NE-Right,26786000,6002107.20618,2121237.85167,BEACH ST: FILLMORE ST intersection,NE,Right,37.8043591095487,-122.43704556637869,11/10/2020 06:44:16 AM,37522.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.8043591095487, -122.43704556637869)",13.0,9.0,1.0,57.0,17.0
21060000-SE-Left,21060000,6009362.58144,2097139.12953,BRONTE ST: MOJAVE ST intersection,SE,Left,37.73892255603317,-122.41019101558528,11/10/2020 06:44:16 AM,5331.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.738922556033174, -122.41019101558528)",10.0,7.0,7.0,28859.0,2.0
22320000-SW-Right,22320000,5999788.70557,2099862.43872,AMBER DR: DUNCAN ST \ RED ROCK WAY intersection,SW,Right,37.745898476681,-122.44337398911468,11/10/2020 06:44:16 AM,12313.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.745898476681, -122.44337398911469)",2.0,7.0,5.0,63.0,22.0
23131000-SW-Left,23131000,5987550.91476,2094683.78142,EUCALYPTUS DR: SYLVAN DR intersection,SW,Left,37.73094607847472,-122.48530150427692,11/10/2020 06:44:16 AM,16566.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73094607847472, -122.48530150427693)",1.0,8.0,4.0,64.0,35.0
25873000-NE-Left,25873000,6004515.57342,2107209.11431,15TH ST: LANDERS ST intersection,NE,Left,37.76619421039462,-122.42775734827808,11/10/2020 06:44:16 AM,31929.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.76619421039462, -122.42775734827809)",8.0,4.0,5.0,28862.0,3.0
21799000-N-Left,21799000,6000982.99649,2092477.66149,CAPISTRANO AVE: SAN JUAN AVE intersection,N,Left,37.72550796654197,-122.43876340524844,11/10/2020 06:44:16 AM,9456.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.72550796654197, -122.43876340524845)",9.0,7.0,6.0,28861.0,25.0
22788000-NE-Left,22788000,5991891.8877,2093822.64929,MERCEDES WAY: PALOMA AVE intersection,NE,Left,37.7287699659976,-122.47046746720667,11/10/2020 06:44:16 AM,14767.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7287699659976, -122.47046746720669)",9.0,8.0,4.0,59.0,40.0
27099000-N-Left,27099000,5992829.94948,2102178.03087,11TH AVE: PACHECO ST intersection,N,Left,37.75165987426004,-122.46761087830151,11/10/2020 06:44:16 AM,39481.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75165987426004, -122.46761087830153)",1.0,8.0,4.0,29491.0,12.0
20304000-E-Right,20304000,6011557.21189,2088775.57572,ALPHA ST: GOETTINGEN ST \ WILDE AVE intersection,E,Right,37.71606051172768,-122.4020908288199,11/10/2020 06:44:16 AM,1292.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.716060511727676, -122.4020908288199)",10.0,7.0,8.0,309.0,39.0
25898000-NE-Left,25898000,6004247.54475,2109454.30503,HAIGHT ST: WEBSTER ST intersection,NE,Left,37.77231583293782,-122.42880210205156,11/10/2020 06:44:16 AM,32079.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77231583293782, -122.42880210205156)",7.0,9.0,11.0,29492.0,10.0
20703000-S-Right,20703000,6014945.17887,2099709.753,CUSTER AVE: RANKIN ST intersection,S,Right,37.74636176596856,-122.39105679635746,11/10/2020 06:44:16 AM,3515.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74636176596856, -122.39105679635746)",10.0,3.0,8.0,58.0,1.0
21222000-SE-Right,21222000,6007377.76126,2097245.76744,CORTLAND AVE: WOOL ST intersection,SE,Right,37.73912142397378,-122.41713881875398,11/10/2020 06:44:16 AM,6261.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.73912142397378, -122.41713881875398)",2.0,7.0,7.0,28859.0,2.0
51579000-SW-Left,51579000,6003573.6442,2104181.47601,20TH ST: 20TH ST intersection,SW,Left,37.75793673903728,-122.43056291590564,11/10/2020 06:44:16 AM,49020.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.757936739037284, -122.43056291590563)",2.0,4.0,5.0,28862.0,3.0
33370000-S-Right,33370000,6003119.66643,2097584.77332,BEACON ST: HARRY ST intersection,S,Right,37.73980302745585,-122.43175915579349,11/10/2020 06:44:16 AM,47796.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.73980302745585, -122.43175915579347)",2.0,7.0,5.0,63.0,7.0
23650000-SW-Left,23650000,6015128.44228,2105760.16675,18TH ST: MINNESOTA ST intersection,SW,Left,37.76292573303423,-122.39069849420848,11/10/2020 06:44:16 AM,19868.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.76292573303423, -122.39069849420848)",14.0,3.0,8.0,28856.0,29.0
