locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
25543000-NE-Left,25543000,6007251.33697,2119273.44254,HASTINGS TER: HYDE ST intersection,NE,Left,37.79950181899855,-122.4191094586777,11/10/2020 06:44:16 AM,29902.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79950181899855, -122.4191094586777)",5.0,1.0,1.0,28858.0,32.0
27943000-NE-Left,27943000,5981028.06626,2103521.10692,GREAT HWY: MORAGA ST intersection,NE,Left,37.75469172049386,-122.50867928477956,11/10/2020 06:44:16 AM,45302.0,50,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,,1,"(37.75469172049386, -122.50867928477955)",1.0,8.0,3.0,29491.0,35.0
27785000-SE-Center,27785000,5984038.92113,2105607.23005,39TH AVE: JUDAH ST intersection,SE,Center,37.76075593000608,-122.49842450295344,11/10/2020 06:44:16 AM,44200.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.760755930006084, -122.49842450295344)",1.0,8.0,3.0,56.0,35.0
20821000-NW-Right,20821000,6010650.18319,2099189.31473,COSTA ST: HOLLADAY AVE intersection,NW,Right,37.74452749837117,-122.40577008627092,11/10/2020 06:44:16 AM,4038.0,49,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.74452749837117, -122.40577008627092)",10.0,7.0,7.0,28859.0,2.0
20572000-E-Right-BT,20572000,6011589.24299,2090718.91894,GIRARD ST: MANSELL ST intersection,E,Right,37.72127743804394,-122.40205647171616,11/10/2020 06:44:16 AM,2748.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72127743804394, -122.40205647171616)",10.0,3.0,7.0,309.0,28.0
27795000-NE-Right,27795000,5983434.74287,2104973.93571,41ST AVE: KIRKHAM ST intersection,NE,Right,37.75879395402876,-122.50043602604848,11/10/2020 06:44:16 AM,44259.0,28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,,1,"(37.75879395402876, -122.50043602604849)",1.0,8.0,3.0,56.0,35.0
26007000-SE-Right,26007000,6001987.15196,2107613.80182,14TH ST: DIVISADERO ST intersection,SE,Right,37.7672746487404,-122.43647824690709,11/10/2020 06:44:16 AM,32809.0,49,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,,4.0,,1,"(37.767274648740404, -122.43647824690707)",15.0,5.0,5.0,28862.0,3.0
20934000-SE-Right,20934000,6008110.00881,2094305.25528,DUNSMUIR ST: SWEENY ST intersection,SE,Right,37.731039466658885,-122.4143639130746,11/10/2020 06:44:16 AM,4697.0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,,1,"(37.731039466658885, -122.4143639130746)",9.0,3.0,7.0,309.0,28.0
27679000-NW-Right,27679000,5986246.66737,2103028.82477,32ND AVE: NORIEGA ST intersection,NW,Right,37.7536266991276,-122.49040061440914,11/10/2020 06:44:16 AM,43364.0,40,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.753626699127594, -122.49040061440914)",1.0,8.0,3.0,56.0,35.0
21254000-E-Right,21254000,6006305.01505,2097708.30621,CORTLAND AVE: PROSPECT AVE intersection,E,Right,37.74022083447914,-122.42085632906615,11/10/2020 06:44:16 AM,6436.0,20,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.74022083447914, -122.42085632906615)",2.0,7.0,7.0,28859.0,2.0
23970000-NE-Right,23970000,6009981.39516,2103409.98247,22ND ST: YORK ST intersection,NE,Right,37.75605470089393,-122.40849924084802,11/10/2020 06:44:16 AM,21778.0,27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.75605470089393, -122.40849924084802)",2.0,4.0,7.0,28859.0,19.0
27012000-SW-Left,27012000,6000147.44534,2120915.51734,BEACH ST: DIVISADERO ST intersection,SW,Left,37.803704922862295,-122.4436025183788,11/10/2020 06:44:16 AM,39046.0,48,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,3.0,,1,"(37.803704922862295, -122.4436025183788)",13.0,9.0,1.0,57.0,17.0
20675000-NW-Right,20675000,6014460.39965,2096919.88555,LA SALLE AVE: PHELPS ST intersection,NW,Right,37.73860267085127,-122.39239296300732,11/10/2020 06:44:16 AM,3378.0,47,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.73860267085127, -122.39239296300731)",10.0,3.0,8.0,58.0,1.0
21798000-W-Left,21798000,6001856.03576,2093584.22653,CAYUGA AVE: COTTER ST intersection,W,Left,37.72867089643626,-122.43574963039268,11/10/2020 06:44:16 AM,9442.0,44,,,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,,,1.0,0.0,,4.0,,1,"(37.72867089643626, -122.43574963039268)",9.0,7.0,6.0,28861.0,25.0
24179000-SE-Left,24179000,6006546.67106,2107277.1332,15TH ST: WIESE ST intersection,SE,Left,37.76662450284498,-122.42063784350414,11/10/2020 06:44:16 AM,23230.0,50,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,1.0,1.0,0.0,4.0,,1,"(37.766624502844984, -122.42063784350414)",8.0,4.0,7.0,28853.0,19.0
21696000-S-Right,21696000,6003560.60879,2093987.63288,MISSION ST: NEY ST intersection,S,Right,37.72993057405097,-122.43011091818728,11/10/2020 06:44:16 AM,8821.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72993057405097, -122.43011091818728)",9.0,7.0,6.0,28861.0,5.0
24888000-S-Left,24888000,6010447.71181,2113348.60236,05TH ST: STEVENSON ST intersection,S,Left,37.78352890354737,-122.4074828119335,11/10/2020 06:44:16 AM,26659.0,46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,,1,"(37.78352890354737, -122.4074828119335)",12.0,2.0,9.0,28853.0,34.0
23654000-SW-Left,23654000,6014279.66314,2105712.90634,18TH ST: PENNSYLVANIA AVE intersection,SW,Left,37.76275551221115,-122.39361254299264,11/10/2020 06:44:16 AM,19892.0,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.76275551221115, -122.39361254299264)",14.0,3.0,8.0,28856.0,29.0
26939000-NE-Right,26939000,5997663.38174,2115145.72836,LOCUST ST: SACRAMENTO ST intersection,NE,Right,37.78755173787353,-122.45194587306622,11/10/2020 06:44:16 AM,38562.0,42,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78755173787353, -122.45194587306622)",11.0,6.0,1.0,54.0,31.0
26591000-SW-Left,26591000,6003528.86049,2114160.91143,POST ST: WEBSTER ST intersection,SW,Left,37.785372633731136,-122.43136639654264,11/10/2020 06:44:16 AM,49768.0,20,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.785372633731136, -122.43136639654263)",13.0,9.0,11.0,29490.0,13.0
25620000-NW-Left,25620000,6004731.6035,2102535.12989,23RD ST: CHATTANOOGA ST intersection,NW,Left,37.753359539093296,-122.4264778517642,11/10/2020 06:44:16 AM,30343.0,50,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.753359539093296, -122.4264778517642)",2.0,4.0,5.0,28862.0,22.0
26014000-NE-Left,26014000,6001755.08812,2107647.39165,14TH ST: ALPINE TER \ ROOSEVELT WAY intersection,NE,Left,37.76722191624758,-122.43729899361318,11/10/2020 06:44:16 AM,32853.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.76722191624758, -122.43729899361318)",15.0,5.0,5.0,28862.0,3.0
24009000-SW-Right,24009000,6009821.84364,2104994.31428,19TH ST: YORK ST intersection,SW,Right,37.76054302393128,-122.4090328257707,11/10/2020 06:44:16 AM,22070.0,43,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,1.0,4.0,,1,"(37.760543023931284, -122.4090328257707)",2.0,4.0,8.0,28859.0,19.0
26939000-NW-Left,26939000,5997624.47565,2115136.85108,LOCUST ST: SACRAMENTO ST intersection,NW,Left,37.78755173787353,-122.45194587306622,11/10/2020 06:44:16 AM,38563.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.78755173787353, -122.45194587306622)",11.0,6.0,1.0,54.0,31.0
20564000-NW-Left,20564000,6012648.18543,2090644.58904,GOULD ST: SALINAS AVE intersection,NW,Left,37.72114322399322,-122.39832598243672,11/10/2020 06:44:16 AM,2702.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,4.0,,1,"(37.72114322399322, -122.39832598243672)",10.0,3.0,8.0,58.0,1.0
26923000-SW-Left,26923000,5997965.10095,2116115.3675,JACKSON ST: LAUREL ST intersection,SW,Left,37.79039900167255,-122.45083173800084,11/10/2020 06:44:16 AM,38459.0,50,,,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.79039900167255, -122.45083173800084)",11.0,6.0,1.0,54.0,31.0
20942000-SW-Right-BT,20942000,6007138.94711,2091744.36571,BACON ST: CAMBRIDGE ST intersection,SW,Right,37.72401639551313,-122.41740904469688,11/10/2020 06:44:16 AM,4739.0,40,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72401639551313, -122.41740904469687)",9.0,3.0,7.0,309.0,28.0
22731000-SW-Left,22731000,5992197.72961,2091206.89172,HOLLOWAY AVE: RALSTON ST intersection,SW,Left,37.72164956482733,-122.4689744941621,11/10/2020 06:44:16 AM,14441.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.721649564827324, -122.4689744941621)",9.0,8.0,6.0,64.0,24.0
27563000-SE-Left,27563000,5995895.34262,2114483.51118,CALIFORNIA ST: PALM AVE intersection,SE,Left,37.785824264364514,-122.45806191753417,11/10/2020 06:44:16 AM,42703.0,20,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.785824264364514, -122.45806191753415)",11.0,6.0,1.0,54.0,31.0
24770000-SE-Right,24770000,6011355.48526,2117330.09341,CLAY ST: KEARNY ST intersection,SE,Right,37.794452991148006,-122.40479647256798,11/10/2020 06:44:16 AM,26246.0,48,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,1.0,0.0,4.0,,1,"(37.794452991148006, -122.40479647256798)",3.0,1.0,10.0,28857.0,4.0
20594000-E-Left,20594000,6010804.84397,2089970.93291,ALDER ST: ANKENY ST \ ORDWAY ST intersection,E,Left,37.71930851797183,-122.40479160311972,11/10/2020 06:44:16 AM,2907.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.719308517971825, -122.40479160311973)",10.0,7.0,8.0,309.0,39.0
21735000-W-Right,21735000,6001036.32316,2090437.98512,FRANCE AVE: MISSION ST intersection,W,Right,37.72001551124606,-122.43832941397396,11/10/2020 06:44:16 AM,9086.0,40,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72001551124606, -122.43832941397397)",9.0,7.0,6.0,28861.0,5.0
26199000-SW-Left,26199000,5998970.24264,2105388.15732,CARMEL ST: CLAYTON ST \ TWIN PEAKS BLVD intersection,SW,Left,37.76100670523427,-122.44643363693494,11/10/2020 06:44:16 AM,33881.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.76100670523427, -122.44643363693494)",15.0,5.0,5.0,28862.0,3.0
24907000-NE-Left,24907000,6010706.46786,2115376.83584,CAMPTON PL: STOCKTON ST intersection,NE,Left,37.78898627959806,-122.4068650311003,11/10/2020 06:44:16 AM,26771.0,35,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78898627959806, -122.4068650311003)",5.0,1.0,10.0,28857.0,6.0
24702000-SE-Left,24702000,6012094.34238,2117096.29139,LEIDESDORFF ST: SACRAMENTO ST intersection,SE,Left,37.79388047558513,-122.40215951303696,11/10/2020 06:44:16 AM,25847.0,20,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.79388047558513, -122.40215951303696)",3.0,1.0,10.0,28860.0,4.0
26662000-SW-Right,26662000,6003029.40677,2117835.26465,VALLEJO ST: WEBSTER ST intersection,SW,Right,37.79543516602043,-122.43346906286406,11/10/2020 06:44:16 AM,51539.0,40,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79543516602043, -122.43346906286406)",13.0,9.0,1.0,29490.0,17.0
24552000-S-Right,24552000,6014673.29555,2116781.63519,MISSION ST: STEUART ST intersection,S,Right,37.79323047850285,-122.39318133216278,11/10/2020 06:44:16 AM,25158.0,40,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.79323047850285, -122.39318133216278)",12.0,2.0,10.0,28855.0,6.0
22128000-N-Center,22128000,6000622.52477,2093724.25841,SAN JOSE AVE: SANTA ROSA AVE intersection,N,Center,37.72892270053304,-122.44006203335438,11/10/2020 06:44:16 AM,11328.0,47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.72892270053304, -122.44006203335438)",9.0,7.0,6.0,28861.0,25.0
25927000-SW-Left,25927000,6004979.47669,2110733.9383,LAGUNA ST: LINDEN ST intersection,SW,Left,37.775997129728616,-122.42616739219292,11/10/2020 06:44:16 AM,32297.0,28,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,3.0,,1,"(37.775997129728616, -122.42616739219292)",7.0,9.0,11.0,28852.0,10.0
24421000-N-Center,24421000,6007615.63349,2110130.28268,11TH ST: MISSION ST intersection,N,Center,37.77432527365097,-122.41710413573092,11/10/2020 06:44:16 AM,24498.0,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.77432527365097, -122.41710413573092)",8.0,2.0,9.0,28853.0,34.0
26463000-NW-Left,26463000,5998486.25083,2112695.64008,ANZA ST: WOOD ST intersection,NW,Left,37.7808816495354,-122.44879124805304,11/10/2020 06:44:16 AM,35357.0,20,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.7808816495354, -122.44879124805303)",15.0,6.0,2.0,54.0,16.0
24952000-SW-Right,24952000,6009254.62496,2114951.96005,POST ST: TAYLOR ST intersection,SW,Right,37.7878721549838,-122.41169923200192,11/10/2020 06:44:16 AM,27028.0,45,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.787872154983795, -122.41169923200191)",5.0,1.0,10.0,28852.0,21.0
25032000-NE-Left,25032000,6010769.14916,2118263.7441,GRANT AVE: PACIFIC AVE intersection,NE,Left,37.79690189224532,-122.40682767787064,11/10/2020 06:44:16 AM,27397.0,47,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.796901892245316, -122.40682767787064)",3.0,1.0,10.0,308.0,4.0
25936000-SE-Left,25936000,6004505.27882,2111006.35901,BUCHANAN ST: IVY ST intersection,SE,Left,37.77671969582475,-122.4280081186278,11/10/2020 06:44:16 AM,32367.0,23,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,3.0,,1,"(37.77671969582475, -122.4280081186278)",7.0,9.0,11.0,28852.0,10.0
24581000-E-Left,24581000,6012841.26903,2112985.33537,BONIFACIO ST: LAPU-LAPU ST intersection,E,Left,37.78259589851723,-122.3993492858195,11/10/2020 06:44:16 AM,25285.0,35,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,,1,"(37.78259589851723, -122.3993492858195)",6.0,2.0,9.0,28856.0,34.0
27801000-NW-Center,27801000,5982435.5408,2105618.72576,44TH AVE: JUDAH ST intersection,NW,Center,37.76051912605594,-122.50378547805455,11/10/2020 06:44:16 AM,44303.0,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,,1,"(37.76051912605594, -122.50378547805455)",1.0,8.0,3.0,56.0,35.0
27919000-NW-Left,27919000,5982794.77729,2113131.79144,42ND AVE: CLEMENT ST \ VETERANS DR intersection,NW,Left,37.781176753653526,-122.50308645252844,11/10/2020 06:44:16 AM,45115.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,0.0,1.0,4.0,,1,"(37.781176753653526, -122.50308645252845)",11.0,6.0,2.0,55.0,26.0
23917000-W-Left,23917000,6011638.74191,2110487.34496,BRYANT ST: HARRIET ST intersection,W,Left,37.77560274896253,-122.40307640095652,11/10/2020 06:44:16 AM,21420.0,47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.77560274896253, -122.40307640095652)",14.0,2.0,9.0,28853.0,34.0
22990000-SE-Left,22990000,5992046.86607,2099070.14535,14TH AVE: TARAVAL ST intersection,SE,Left,37.74328915528691,-122.47023491539792,11/10/2020 06:44:16 AM,15859.0,33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,4.0,,1,"(37.74328915528691, -122.47023491539791)",1.0,8.0,4.0,29491.0,40.0
26939000-SE-Left,26939000,5997672.96997,2115085.72848,LOCUST ST: SACRAMENTO ST intersection,SE,Left,37.78755173787353,-122.45194587306622,11/10/2020 06:44:16 AM,38565.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.78755173787353, -122.45194587306622)",11.0,6.0,1.0,54.0,31.0
24762000-SE-Center,24762000,6011689.80316,2118356.55133,MONTGOMERY ST: PACIFIC AVE intersection,SE,Center,37.79729809098605,-122.40367597579365,11/10/2020 06:44:16 AM,26197.0,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,,1,"(37.79729809098605, -122.40367597579363)",3.0,1.0,10.0,308.0,23.0
24749000-SW-Left,24749000,6010910.80308,2116937.44558,GRANT AVE: SACRAMENTO ST intersection,SW,Left,37.79337969084031,-122.4061294835304,11/10/2020 06:44:16 AM,26102.0,38,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79337969084031, -122.40612948353039)",3.0,1.0,10.0,28857.0,4.0
24765000-NE-Right,24765000,6011725.02947,2118074.4269,JACKSON ST: MONTGOMERY ST intersection,NE,Right,37.79641747231695,-122.40349670976116,11/10/2020 06:44:16 AM,26214.0,40,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79641747231695, -122.40349670976116)",3.0,1.0,10.0,28860.0,4.0
24944000-NW-Left,24944000,6009122.49137,2114298.70774,OFARRELL ST: SHANNON ST intersection,NW,Left,37.78589291397902,-122.41214750668188,11/10/2020 06:44:16 AM,26991.0,37,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.78589291397902, -122.41214750668189)",14.0,10.0,9.0,28852.0,36.0
25053000-NW-Left,25053000,6010261.15772,2118201.9811,PACIFIC AVE: STOCKTON ST intersection,NW,Left,37.796703888994045,-122.40843088640952,11/10/2020 06:44:16 AM,27473.0,35,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.796703888994045, -122.40843088640953)",3.0,1.0,10.0,308.0,4.0
26264000-NE-Left,26264000,5998333.51951,2105390.43849,CARMEL ST: COLE ST intersection,NE,Left,37.76085139045316,-122.44895943450008,11/10/2020 06:44:16 AM,34161.0,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,,1,"(37.76085139045316, -122.44895943450007)",15.0,5.0,11.0,29492.0,12.0
24924000-SE-Right,24924000,6009549.21197,2113265.28264,TAYLOR ST: TURK ST intersection,SE,Right,37.7832142991752,-122.41076482784707,11/10/2020 06:44:16 AM,26891.0,20,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.7832142991752, -122.41076482784707)",14.0,10.0,9.0,28852.0,36.0
20865000-SE-Right,20865000,6009598.70498,2091062.47502,BOWDOIN ST: DWIGHT ST intersection,SE,Right,37.72222970687305,-122.40901985180264,11/10/2020 06:44:16 AM,4235.0,50,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.72222970687305, -122.40901985180263)",10.0,3.0,7.0,309.0,28.0
25164000-NE-Left,25164000,6008308.42574,2115222.37551,LEAVENWORTH ST: SUTTER ST intersection,NE,Left,37.78838791699355,-122.41518526906928,11/10/2020 06:44:16 AM,27980.0,15,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78838791699355, -122.41518526906928)",13.0,1.0,10.0,28858.0,21.0
24741000-NE-Left,24741000,6011088.32897,2115957.50101,BUSH ST: GRANT AVE intersection,NE,Left,37.79056522406033,-122.4055737455736,11/10/2020 06:44:16 AM,26063.0,40,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79056522406033, -122.4055737455736)",5.0,1.0,10.0,28857.0,6.0
26544000-NW-Right,26544000,6005533.8532,2117210.84496,FRANKLIN ST: JACKSON ST intersection,NW,Right,37.79372600863771,-122.42469414420012,11/10/2020 06:44:16 AM,35872.0,47,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79372600863771, -122.42469414420012)",13.0,9.0,1.0,28858.0,27.0
22994000-NW-Left,22994000,5991680.83826,2099817.88926,15TH AVE: SANTIAGO ST intersection,NW,Left,37.745109092782045,-122.47148859880184,11/10/2020 06:44:16 AM,15874.0,49,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.745109092782045, -122.47148859880183)",1.0,8.0,4.0,29491.0,40.0
26695000-NW-Left,26695000,6005570.45844,2120338.38497,CHESTNUT ST: VAN NESS AVE intersection,NW,Left,37.802280969736266,-122.42473125921651,11/10/2020 06:44:16 AM,36962.0,35,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.802280969736266, -122.42473125921653)",5.0,9.0,1.0,28858.0,17.0
27138000-SW-Right-BT,27138000,5992151.12734,2103841.59316,FUNSTON AVE: MORAGA ST intersection,SW,Right,37.75639041770637,-122.47007369407189,11/10/2020 06:44:16 AM,39709.0,33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,4.0,,1,"(37.75639041770637, -122.47007369407189)",1.0,8.0,4.0,56.0,12.0
24117000-SW-Right,24117000,6006200.41191,2103149.26679,22ND ST: SAN JOSE AVE intersection,SW,Right,37.75526820854681,-122.42143524705595,11/10/2020 06:44:16 AM,22819.0,50,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.0,,1,"(37.75526820854681, -122.42143524705597)",2.0,4.0,5.0,28859.0,19.0
24727000-SW-Right,24727000,6012052.96385,2116388.74457,PETRARCH PL: PINE ST intersection,SW,Right,37.79194677647651,-122.40219709806148,11/10/2020 06:44:16 AM,25983.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,3.0,,1,"(37.79194677647651, -122.40219709806149)",4.0,1.0,10.0,28854.0,6.0
